president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,All polls,1/20/2021,11/28/2017,11/30/2017,Gallup,B,1500,a,0.16130614,0,34,60,34.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50607,79858,12/1/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/29/2017,12/1/2017,Gallup,B,1500,a,0.16082932,0,33,62,33.861441,60.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50612,79872,12/2/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/30/2017,12/2/2017,Gallup,B,1500,a,0.16038921,0,34,61,34.861441,59.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50613,79873,12/3/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/1/2017,12/3/2017,Gallup,B,1500,a,0.15998594,0,35,60,35.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50624,79889,12/4/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/2/2017,12/4/2017,Gallup,B,1500,a,0.1597147,0,35,60,35.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50626,79891,12/5/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/3/2017,12/5/2017,Gallup,B,1500,a,0.16003278,0,36,59,36.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50637,79920,12/6/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/4/2017,12/6/2017,Gallup,B,1500,a,0.16043938,0,37,59,37.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50642,79925,12/7/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/5/2017,12/7/2017,Gallup,B,1500,a,0.16061615,0,38,58,38.861441,56.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50646,79931,12/8/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/6/2017,12/8/2017,Gallup,B,1500,a,0.16082761,0,37,58,37.861441,56.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50647,79932,12/9/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/7/2017,12/9/2017,Gallup,B,1500,a,0.16107455,0,36,59,36.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50648,79933,12/10/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/8/2017,12/10/2017,Gallup,B,1500,a,0.16116553,0,35,60,35.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50653,79947,12/11/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/9/2017,12/11/2017,Gallup,B,1500,a,0.16139009000000001,0,35,60,35.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50656,79952,12/12/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/10/2017,12/12/2017,Gallup,B,1500,a,0.16174955,0,36,59,36.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50665,79974,12/13/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/11/2017,12/13/2017,Gallup,B,1500,a,0.16213805,0,36,59,36.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50688,80004,12/14/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/12/2017,12/14/2017,Gallup,B,1500,a,0.16318875,0,35,60,35.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50693,80011,12/15/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/13/2017,12/15/2017,Gallup,B,1500,a,0.16470384,0,34,61,34.861441,59.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50698,80025,12/16/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/14/2017,12/16/2017,Gallup,B,1500,a,0.16597763,0,35,60,35.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50699,80026,12/17/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/15/2017,12/17/2017,Gallup,B,1500,a,0.16760295,0,34,60,34.861441,58.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50703,80031,12/18/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/16/2017,12/18/2017,Gallup,B,1500,a,0.16940662,0,36,59,36.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50709,80039,12/19/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/17/2017,12/19/2017,Gallup,B,1500,a,0.17139884,0,35,59,35.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50716,80060,12/20/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/18/2017,12/20/2017,Gallup,B,1500,a,0.17230137,0,35,59,35.861441,57.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50723,80071,12/21/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/19/2017,12/21/2017,Gallup,B,1500,a,0.17396913,0,36,58,36.861441,56.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50726,80075,12/22/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/20/2017,12/22/2017,Gallup,B,1500,a,0.17643306,0,38,57,38.861441,55.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50727,80076,12/23/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/21/2017,12/23/2017,Gallup,B,1500,a,0.17937871,0,39,55,39.861441,53.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50731,80083,12/24/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/22/2017,12/26/2017,Gallup,B,1500,a,0.11188481,0,38,56,38.861441,54.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50737,80107,12/27/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/23/2017,12/27/2017,Gallup,B,1500,a,0.34202416,0,38,56,38.861441,54.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50740,80112,12/28/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/26/2017,12/28/2017,Gallup,B,1500,a,0.19663107,0,38,57,38.861441,55.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50743,80115,12/29/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/27/2017,12/29/2017,Gallup,B,1500,a,0.20061342,0,38,56,38.861441,54.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50747,80128,12/30/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/28/2017,12/30/2017,Gallup,B,1500,a,0.61590588,0,40,55,40.861441,53.539189,,TRUE,http://www.gallup.com/poll/201617/gallup-daily-trump-job-approval.aspx,50748,80129,12/31/2017,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/2/2018,1/7/2018,Gallup,B,1500,a,0.75078948,0,37,58,37.861441,56.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx?utm_source=social&utm_medium=twitter&utm_campaign=organicsocial,50768,80173,1/8/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/8/2018,1/14/2018,Gallup,B,1500,a,0.81666253,0,38,57,38.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx?g_source=link_newsv9&g_campaign=item_201617&g_medium=copy,50795,80230,1/15/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/15/2018,1/21/2018,Gallup,B,1500,a,0.8700981,0,36,59,36.861441,57.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50829,80299,1/22/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/21/2018,1/28/2018,Gallup,B,1500,a,0.88461471,0,38,58,38.861441,56.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50854,80362,1/29/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/29/2018,2/4/2018,Gallup,B,1500,a,0.89103972,0,40,57,40.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50873,80410,2/5/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/5/2018,2/11/2018,Gallup,B,1500,a,0.89223368,0,40,57,40.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50892,80458,2/12/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/12/2018,2/18/2018,Gallup,B,1500,a,0.89223368,0,37,59,37.861441,57.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50912,80506,2/19/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/19/2018,2/25/2018,Gallup,B,1500,a,0.89223368,0,39,56,39.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50935,80552,2/26/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/26/2018,3/4/2018,Gallup,B,1500,a,0.89103972,0,39,55,39.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,50984,80644,3/5/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,3/5/2018,3/11/2018,Gallup,B,1500,a,0.88773096,0,39,56,39.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,51007,80698,3/12/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,3/12/2018,3/18/2018,Gallup,B,1500,a,0.88773096,0,40,56,40.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,51036,80754,3/19/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,3/19/2018,3/25/2018,Gallup,B,1500,a,0.87431743,0,39,55,39.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,51062,80810,3/26/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,3/25/2018,3/31/2018,Gallup,B,1500,a,0.88892493,0,39,55,39.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,51544,81486,4/2/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/2/2018,4/8/2018,Gallup,B,1500,a,0.91118228,0,41,54,41.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,51613,81605,4/9/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/9/2018,4/15/2018,Gallup,B,1500,a,0.89683108,0,39,55,39.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,51637,81663,4/16/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/16/2018,4/22/2018,Gallup,B,1500,a,0.89344187,0,38,57,38.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52300,82539,4/23/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/23/2018,4/29/2018,Gallup,B,1500,a,0.89344187,0,42,53,42.861441,51.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52323,82591,4/30/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/30/2018,5/6/2018,Gallup,B,1500,a,0.89223368,0,42,52,42.861441,50.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52350,82646,5/7/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,5/7/2018,5/13/2018,Gallup,B,1500,a,0.89223368,0,43,52,43.861441,50.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52396,82737,5/14/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,5/14/2018,5/20/2018,Gallup,B,1500,a,0.89223368,0,42,54,42.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52435,82808,5/21/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,5/21/2018,5/27/2018,Gallup,B,1500,a,0.89223368,0,40,55,40.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52465,82871,5/28/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,5/28/2018,6/3/2018,Gallup,B,1500,a,0.89223368,0,41,55,41.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52490,82921,6/4/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,6/4/2018,6/10/2018,Gallup,B,1500,a,0.89223368,0,42,54,42.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52540,83004,6/11/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,6/11/2018,6/17/2018,Gallup,B,1500,a,0.89223368,0,45,50,45.861441,48.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52567,83062,6/18/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,6/18/2018,6/24/2018,Gallup,B,1500,a,0.89223368,0,41,55,41.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52669,83214,6/25/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,6/25/2018,7/1/2018,Gallup,B,1500,a,0.89223368,0,42,53,42.861441,51.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52769,83377,7/2/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/1/2018,7/8/2018,Gallup,B,1500,a,0.89223368,0,41,56,41.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52799,83441,7/9/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/9/2018,7/15/2018,Gallup,B,1500,a,0.89223368,0,43,52,43.861441,50.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,52836,83510,7/16/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/16/2018,7/22/2018,Gallup,B,1500,a,0.89223368,0,42,54,42.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53395,84502,7/23/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/23/2018,7/29/2018,Gallup,B,1500,a,0.89223368,0,40,55,40.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53443,84602,7/30/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/30/2018,8/5/2018,Gallup,B,1500,a,0.89223368,0,41,54,41.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53526,85874,8/6/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,8/6/2018,8/12/2018,Gallup,B,1500,a,0.89223368,0,39,56,39.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53591,86002,8/13/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,8/13/2018,8/19/2018,Gallup,B,1500,a,0.89223368,0,42,52,42.861441,50.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53654,86106,8/20/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,8/20/2018,8/26/2018,Gallup,B,1500,a,0.89223368,0,41,54,41.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53781,86421,8/27/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,8/27/2018,9/2/2018,Gallup,B,1500,a,0.89223368,0,41,53,41.861441,51.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53835,86543,9/3/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,9/3/2018,9/9/2018,Gallup,B,1500,a,0.89223368,0,40,54,40.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,53926,86737,9/10/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,9/10/2018,9/16/2018,Gallup,B,1500,a,0.89223368,0,38,56,38.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,54062,87211,9/17/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,9/17/2018,9/23/2018,Gallup,B,1500,a,0.89223368,0,40,56,40.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,55837,89400,9/24/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,9/24/2018,9/30/2018,Gallup,B,1500,a,0.89223368,0,42,53,42.861441,51.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,55952,89660,10/1/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/1/2018,10/7/2018,Gallup,B,1500,a,0.89223368,0,43,53,43.861441,51.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56086,89948,10/8/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/8/2018,10/14/2018,Gallup,B,1500,a,0.89223368,0,44,51,44.861441,49.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56211,90278,10/15/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/15/2018,10/21/2018,Gallup,B,1500,a,0.89223368,0,44,50,44.861441,48.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56357,90593,10/22/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/22/2018,10/28/2018,Gallup,B,1500,a,0.89223368,0,40,54,40.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56514,90916,10/29/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/29/2018,11/4/2018,Gallup,B,1500,a,0.89223368,0,40,54,40.861441,52.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56784,91501,11/5/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/5/2018,11/11/2018,Gallup,B,1500,a,0.89223368,0,38,56,38.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56852,91672,11/12/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/12/2018,11/18/2018,Gallup,B,1500,a,0.89223368,0,43,53,43.861441,51.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56901,91801,11/19/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/18/2018,11/25/2018,Gallup,B,1500,a,0.89223368,0,38,60,38.861441,58.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,56922,91851,11/26/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/26/2018,12/2/2018,Gallup,B,1500,a,0.89590194,0,40,56,40.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57006,92030,12/3/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/3/2018,12/9/2018,Gallup,B,1500,a,0.90914908,0,40,56,40.861441,54.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57036,92098,12/10/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/10/2018,12/16/2018,Gallup,B,1500,a,0.95348806,0,38,57,38.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57130,92243,12/17/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/17/2018,12/22/2018,Gallup,B,1500,a,1.10742,0,39,55,39.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57169,92350,12/25/2018,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/2/2019,1/10/2019,Gallup,B,1017,a,1.1322398,0,37,59,37.861441,57.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57308,92665,1/15/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/21/2019,1/27/2019,Gallup,B,1017,a,1.1327558,0,37,59,37.861441,57.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57432,92940,1/30/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/1/2019,2/10/2019,Gallup,B,1016,a,1.0438277,0,44,52,44.861441,50.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57504,93103,2/13/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/12/2019,2/28/2019,Gallup,B,1932,a,1.6179239,0,43,54,43.861441,52.539189,,NA,https://news.gallup.com/poll/247304/trump-rating-economy-top-strength-hits-new-high.aspx,57625,93426,3/5/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,3/1/2019,3/10/2019,Gallup,B,1039,a,1.1412273,0,39,57,39.861441,55.539189,,NA,https://news.gallup.com/poll/247718/trump-job-approval-falters-month-higher-ratings.aspx,57686,93592,3/14/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/1/2019,4/9/2019,Gallup,B,1012,a,1.279626,0,45,51,45.861441,49.539189,,NA,https://news.gallup.com/poll/248633/post-mueller-report-trump-approval-back-high.aspx,57876,94086,4/12/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,4/17/2019,4/30/2019,Gallup,B,1024,a,1.1635635,0,46,50,46.861441,48.539189,,NA,https://news.gallup.com/poll/249344/trump-approval-remains-high.aspx,57996,94346,5/3/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,5/1/2019,5/12/2019,Gallup,B,1009,a,1.1300293,0,42,52,42.861441,50.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,58092,94518,5/17/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,5/15/2019,5/30/2019,Gallup,B,1017,a,1.1771343,0,40,55,40.861441,53.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,58199,94801,6/5/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,6/3/2019,6/16/2019,Gallup,B,1015,a,1.1535007,0,43,55,43.861441,53.539189,,NA,https://news.gallup.com/poll/258359/trump-job-approval-early-june.aspx,58502,98169,6/19/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,6/19/2019,6/30/2019,Gallup,B,1018,a,1.0533695,0,41,54,41.861441,52.539189,,NA,https://news.gallup.com/poll/259871/trump-approval-remains-low-40s.aspx,58605,98940,7/3/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/1/2019,7/12/2019,Gallup,B,1525,a,1.2994649,0,44,51,44.861441,49.539189,,NA,https://news.gallup.com/poll/260780/trump-averages-job-approval-10th-quarter.aspx,58684,99465,7/18/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,7/15/2019,7/31/2019,Gallup,B,3038,a,1.9474263,0,42,54,42.861441,52.539189,,NA,https://news.gallup.com/poll/262694/latest-trump-job-approval-rating.aspx,58811,100131,8/5/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,8/1/2019,8/14/2019,Gallup,B,1522,a,1.2528672,0,41,54,41.861441,52.539189,,NA,https://news.gallup.com/poll/265487/trump-latest-approval-rating-stable.aspx,58916,100682,8/16/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,8/15/2019,8/30/2019,Gallup,B,2291,a,1.7305855,0,39,57,39.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,59497,102264,9/6/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,9/3/2019,9/15/2019,Gallup,B,1525,a,1.2738687,0,43,54,43.861441,52.539189,,NA,https://news.gallup.com/poll/266906/trump-job-approval-ties-party-polarization-record.aspx,59613,102976,9/19/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,9/16/2019,9/30/2019,Gallup,B,2431,a,1.7216292,0,40,56,40.861441,54.539189,,NA,https://news.gallup.com/poll/267182/trump-job-approval-higher-approval-person.aspx,59794,103747,10/3/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/1/2019,10/13/2019,Gallup,B,1526,a,1.3000194,0,39,57,39.861441,55.539189,,NA,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,60097,104539,10/16/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,10/14/2019,10/31/2019,Gallup,B,1506,a,1.4221938,0,41,57,41.861441,55.539189,,NA,https://news.gallup.com/poll/268052/democrats-trump-removed-wanted-nixon.aspx,62560,112733,11/5/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,11/1/2019,11/14/2019,Gallup,B,1015,a,1.2050454,0,43,54,43.861441,52.539189,,NA,https://news.gallup.com/poll/268493/trump-approval-holds-steady-face-impeachment-probe.aspx,62671,113341,11/20/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,12/2/2019,12/15/2019,Gallup,B,1025,a,1.3749372,0,45,51,45.861441,49.539189,,NA,https://news.gallup.com/poll/271691/trump-approval-inches-support-impeachment-dips.aspx,63143,114963,12/18/2019,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/2/2020,1/15/2020,Gallup,B,1014,a,1.2251407,0,44,53,44.861441,51.539189,,NA,https://news.gallup.com/poll/283364/senate-trial-begins-approve-trump.aspx,63299,115880,1/20/2020,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,1/16/2020,1/29/2020,Gallup,B,1033,a,1.1748151,0,49,50,49.861441,48.539189,,NA,https://news.gallup.com/poll/284156/trump-job-approval-personal-best.aspx,63441,116554,2/4/2020,11:47:59 20 Jan 2021
Donald Trump,All polls,1/20/2021,2/3/2020,2/16/2020,Gallup,B,1028,a,1.1492946,0,49,48,49.861441,46.539189,,NA,https://news.gallup.com/poll/286280/trump-job-approval-steady.aspx,64465,118592,2/20/2020,11:47:59 20 Jan 2021
